,lat,long,age,gender
717,18.496606600000003,73.94429420000002,36,female
718,18.4835253,73.9527066,32,female
719,18.5234503,73.9853801,32,female
720,18.528435,73.83234920000001,32,female
721,18.510699600000002,73.8492423,26,female
722,18.5204303,73.85674370000001,53,female
723,18.508934,73.92591019999998,23,female
724,18.1529373,74.087339,24,female
725,18.523195899999997,73.85383639999998,24,female
726,18.4616438,73.87250429999999,24,female
727,18.459571399999998,73.8118305,18,female
728,18.5204303,73.85674370000001,30,female
729,18.4692184,73.8696023,45,female
730,18.5082486,73.8440548,27,male
731,18.496138300000002,73.8384476,24,male
732,18.5679146,73.91434319999998,19,female
733,18.4877372,73.8704877,18,female
734,18.4574675,73.76984920000001,41,female
735,18.512164000000002,73.86975100000001,23,male
736,18.4452577,73.8610191,19,male
737,18.2825268,73.97349200000001,27,female
738,22.335963600000003,69.08700879999999,37,female
739,18.4529322,73.86523799999998,36,male
740,18.5204303,73.85674370000001,22,male
741,18.4454128,73.7801446,31,female
742,18.5709235,73.83508309999998,42,female
743,18.555654999999998,73.953631,43,female
744,18.515879199999997,73.85803969999998,49,female
745,18.5234503,73.9853801,31,male
746,18.515879199999997,73.85803969999998,19,male
747,18.5155706,73.86282740000001,19,female
748,18.445522699999998,73.8305055,22,female
749,18.526104800000002,73.9548365,25,female
750,18.552922600000002,73.879711,32,male
751,18.9698331,72.81683829999999,20,male
752,18.5436567,73.78507429999998,19,female
753,18.5788913,73.7706807,46,female
754,18.5204303,73.85674370000001,29,male
755,18.5204303,73.85674370000001,34,female
756,19.094828699999997,74.74797889999998,27,male
757,19.1132337,73.73267750000001,28,female
758,18.4529322,73.86523799999998,19,female
759,19.8886293,76.04499299999998,19,male
760,18.546553,73.890142,55,female
761,18.544204699999998,73.8356575,80,male
762,18.5512771,73.92098940000002,23,male
763,18.4917176,73.8240616,19,female
764,18.5012159,73.83215440000001,26,female
765,35.7079052,140.5643284,37,male
766,18.552922600000002,73.879711,80,male
767,18.5966513,73.9265252,42,female
768,18.5321814,73.93315279999999,65,female
769,18.5073514,73.8076543,18,female
770,18.5021281,73.83211039999998,35,female
771,18.5096085,73.7971651,65,female
772,18.5204303,73.85674370000001,65,female
773,18.4930461,73.8207698,38,female
774,18.509602800000003,73.9470036,20,female
775,18.509602800000003,73.9470036,28,female
776,18.4726725,73.9784573,18,female
777,18.5204303,73.85674370000001,20,male
778,18.499770899999998,73.94574720000001,38,male
779,18.552922600000002,73.879711,24,female
780,18.552922600000002,73.879711,27,female
781,18.5204303,73.85674370000001,23,female
782,18.4636826,73.877567,32,male
783,18.505301199999998,73.93892129999998,40,male
784,18.552922600000002,73.879711,31,female
785,18.565240399999997,73.9140352,70,female
786,18.485861,73.84963599999998,22,male
787,18.509085,73.85526290000001,60,female
788,18.5116076,73.8705626,24,male
789,30.475025399999996,77.76523459999999,25,female
790,18.577041100000002,73.7779125,19,female
791,19.094828699999997,74.74797889999998,72,male
792,13.6287557,79.4191795,40,female
793,18.463740100000003,73.8508098,18,male
794,18.5128092,73.84377640000001,66,male
795,18.5788913,73.7706807,21,female
796,18.5144313,73.86538329999998,21,female
797,18.5590032,73.78676290000001,28,male
798,18.5063909,73.86028409999999,22,male
799,18.552922600000002,73.879711,42,female
800,18.5204303,73.85674370000001,39,female
801,18.4527707,73.8669677,25,female
802,18.5083204,73.85670019999999,21,female
803,18.5292326,73.82499729999998,73,female
804,18.505134899999998,73.8665321,69,female
805,18.5204303,73.85674370000001,21,female
806,18.5332778,73.937156,23,female
807,18.5235518,73.906346,23,female
808,18.4877372,73.8704877,22,female
809,18.5204303,73.85674370000001,21,female
810,18.5204303,73.85674370000001,28,female
811,18.527059,73.862528,32,female
812,18.517454,73.8612411,85,male
813,18.5204303,73.85674370000001,47,male
814,18.5204303,73.85674370000001,22,male
815,18.4914883,73.82172899999998,19,female
816,18.506479000000002,73.87505,18,male
817,18.4574675,73.76984920000001,30,male
818,18.5329125,73.8547709,21,female
819,18.4452577,73.8610191,19,female
820,18.5144313,73.86538329999998,51,female
821,18.5274647,73.82536490000001,21,male
822,18.4452577,73.8610191,20,male
823,18.553295000000002,73.91099770000001,22,female
824,18.552922600000002,73.879711,45,female
825,18.5466777,73.8022046,19,male
826,18.501946899999997,73.86629169999998,29,female
827,20.8880469,70.4011569,20,male
828,18.526739000000003,73.862039,35,female
829,18.5204303,73.85674370000001,19,female
830,18.5162039,73.857534,27,male
831,18.506903899999998,73.85721699999998,37,female
832,18.5204303,73.85674370000001,19,male
833,18.6498326,74.1935341,19,male
834,18.5308164,73.84794269999998,19,female
835,18.5204303,73.85674370000001,18,female
836,18.508934,73.92591019999998,20,male
837,18.527059,73.862528,31,male
838,18.5538241,73.9476689,24,female
839,18.5512771,73.92098940000002,32,female
840,18.5051743,73.87939509999998,53,female
841,18.5944704,73.9275889,25,female
842,18.5000482,73.85901319999998,22,male
843,18.51576,73.85688979999998,19,male
844,18.5133628,73.85383949999998,19,female
845,17.6599188,75.9063906,23,female
846,18.564084,73.80270300000001,42,female
847,18.5009698,73.9429625,67,male
848,18.554555999999998,73.937714,19,male
849,18.6281073,73.8241228,28,female
850,18.5591057,73.88674499999998,20,female
851,18.4726725,73.9784573,29,male
852,18.4726725,73.9784573,67,female
853,18.5756298,73.76432059999998,55,male
854,18.5083204,73.85670019999999,27,female
855,18.5143336,73.8649302,19,female
856,18.4901977,73.83970090000001,62,male
857,18.536208399999996,73.8939748,29,female
858,18.5333826,73.87701729999998,27,male
859,18.526664,73.82532900000002,32,male
860,18.505134899999998,73.8665321,21,female
861,18.5023823,73.81534570000002,47,female
862,18.5243308,73.6138821,43,male
863,18.484097199999997,73.81102790000001,28,male
864,18.5944704,73.9275889,25,female
865,18.5000482,73.85901319999998,22,male
866,18.51576,73.85688979999998,19,male
867,18.5009698,73.9429625,19,female
868,18.4726725,73.9784573,23,female
869,18.4726725,73.9784573,67,female
870,18.5756298,73.76432059999998,29,male
871,18.5143336,73.8649302,29,male
872,18.4901977,73.83970090000001,27,female
873,18.536208399999996,73.8939748,32,female
874,18.5333826,73.87701729999998,21,male
875,18.526664,73.82532900000002,47,female
876,18.5023823,73.81534570000002,23,male
877,18.5243308,73.6138821,19,female
878,18.484097199999997,73.81102790000001,18,female
879,18.4914883,73.82172899999998,34,male
880,18.506479000000002,73.87505,25,female
881,18.4452577,73.8610191,34,male
882,18.5144313,73.86538329999998,36,male
883,18.5274647,73.82536490000001,22,female
884,18.4452577,73.8610191,51,female
885,18.501946899999997,73.86629169999998,32,female
886,18.5308164,73.84794269999998,21,male
887,18.508934,73.92591019999998,25,male
888,18.527059,73.862528,21,female
889,18.5538241,73.9476689,60,female
890,18.5512771,73.92098940000002,19,female
891,18.5051743,73.87939509999998,30,male
892,18.4726725,73.9784573,33,male
893,18.552922600000002,73.879711,22,female
894,18.552922600000002,73.879711,18,female
895,18.509085,73.85526290000001,24,male
896,30.475025399999996,77.76523459999999,23,female
897,18.577041100000002,73.7779125,22,male
898,19.094828699999997,74.74797889999998,19,female
899,18.463740100000003,73.8508098,18,female
900,18.5590032,73.78676290000001,21,male
901,18.5063909,73.86028409999999,21,female
902,18.5204303,73.85674370000001,28,male
903,18.4527707,73.8669677,22,male
904,18.505134899999998,73.8665321,39,female
905,18.5204303,73.85674370000001,21,female
906,18.5332778,73.937156,23,male
907,18.4877372,73.8704877,23,male
908,18.517454,73.8612411,21,female
909,18.5204303,73.85674370000001,28,female
910,18.5204303,73.85674370000001,22,female
911,18.5155706,73.86282740000001,35,female
912,18.445522699999998,73.8305055,31,female
913,18.526104800000002,73.9548365,62,female
914,18.9698331,72.81683829999999,18,female
915,18.5788913,73.7706807,29,female
916,18.5204303,73.85674370000001,26,female
917,19.094828699999997,74.74797889999998,20,female
918,18.4917176,73.8240616,22,female
919,18.552922600000002,73.879711,25,female
920,18.5966513,73.9265252,32,female
921,18.5073514,73.8076543,19,male
922,18.5021281,73.83211039999998,21,female
923,18.4930461,73.8207698,68,male
924,18.509602800000003,73.9470036,18,male
925,18.4529322,73.86523799999998,22,female
926,18.5204303,73.85674370000001,31,female
927,18.4454128,73.7801446,42,female
928,18.555654999999998,73.953631,20,male
